Date,Campaign name,Cost,Revenue
"Jun 16, 2022",PT - 20220601 - K Top Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,50.46,210.66
"Jun 16, 2022",PT - 20220601 - K Bottom Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,50.66,893.4000000000001
"Jun 16, 2022",PT - 20220530 - W Essentials (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",PT - 20220530 - M Short Sleeve Shirt Collection (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"Jun 16, 2022",PT - 20220530 - M Essentials (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Jun 16, 2022",PT - 20220530 - Genderless Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,248,459.7
"Jun 16, 2022",PT - 20220530 - Genderless Collection (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,119.97,179.7
"Jun 16, 2022",*PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - Eng) (Working Pro - Women seg) - Prospecting - Global Pixel,76.96,0
"Jun 16, 2022",*PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - BM) (Working Pro - Women seg) - Prospecting - Global Pixel,73.42,0
"Jun 16, 2022",*PT - 20220613 - W SUW Collection (Collection Ad) (SUW-Women seg) - Prospecting - Global Pixel,102.49,64.99
"Jun 16, 2022",*PT - 20220613 - W Core T-Shirt Collection (Collection ad) (Women seg) - Prospecting - Global Pixel,101.39,0
"Jun 16, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (UT-Women seg) - Prospecting - Global Pixel,98.87,0
"Jun 16, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (UT-Men seg) - Prospecting - Global Pixel,98.57,1977
"Jun 16, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (Kids seg) - Prospecting - Global Pixel,99.31,708.9
"Jun 16, 2022",*PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - Eng) (Working Pro - Men seg) - Prospecting - Global Pixel,80.75,0
"Jun 16, 2022",*PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - BM) (Working Pro - Men seg) - Prospecting - Global Pixel,98.67,0
"Jun 16, 2022",*PT - 20220613 - M SUW Collection (Collection Ad) (SUW-Men seg) - Prospecting - Global Pixel,137.11,1518.5
"Jun 16, 2022",*PT - 20220613 - M Core T-Shirt Collection (Collection Ad) (Men seg) - Prospecting - Global Pixel,97.81,209.8
"Jun 16, 2022",*PT - 20220610 - K UNIQLO x Reyn Spooner (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,100.04,0
"Jun 16, 2022",*PT - 20220610 - Awareness - W AIRism (Modest Segment) (Video) (ModestMuslim-Women seg) - Prospecting - Global Pixel,49.7,0
"Jun 16, 2022",*PT - 20220606 - Womens Collection (Combined Ad) (Women seg) - Prospecting - Global Pixel,264.6,1490.9
"Jun 16, 2022",*PT - 20220606 - W Shorts & Skorts Collection (Carousel Ad) (Women seg) - Prospecting - Global Pixel,99.77,89.8
"Jun 16, 2022",*PT - 20220606 - W Dress Collection (Carousel Ad) (Women seg) - Prospecting - Global Pixel,99.71,0
"Jun 16, 2022",*PT - 20220606 - W Airism Collection (Collection ad) (Women seg) - Prospecting - Global Pixel,99.63,274.34
"Jun 16, 2022",*PT - 20220606 - M Airism Collection (Collection ad) (Men seg) - Prospecting - Global Pixel,98.3,1440.53
"Jun 16, 2022",*PT - 20220606 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220606 - BT Peanuts UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,152.69,259.8
"Jun 16, 2022",*PT - 20220601 - Womens Collection (Combined Ad) (Women seg) - Prospecting - Global Pixel,257.21,179.7
"Jun 16, 2022",*PT - 20220601 - W SUW Collection (Slideshow & IGS-Slideshow) (SUW-Women seg) - Prospecting - Global Pixel,324.43,938.96
"Jun 16, 2022",*PT - 20220601 - W Lounge Pants Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,99.72,0
"Jun 16, 2022",*PT - 20220601 - W Comfort Beauty Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,99.7,0
"Jun 16, 2022",*PT - 20220601 - W Airism Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220601 - Mens Collection (Combined Ad) (Men seg) - Prospecting - Global Pixel,216.85,154.8
"Jun 16, 2022",*PT - 20220601 - M Short Sleeve Shirt Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,124.52,0
"Jun 16, 2022",*PT - 20220601 - M Short Pants Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,185.19,59.9
"Jun 16, 2022",*PT - 20220601 - M Core T-Shirt Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,129.66,205.65
"Jun 16, 2022",*PT - 20220601 - M AIRism Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220601 - Kids Collection Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,215.21,599.33
"Jun 16, 2022",*PT - 20220530 - W Short Sleeve Shirt Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220530 - W Linen Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220530 - Mens Collection (Combined Ad) (Men seg) - Prospecting - Global Pixel,0,139.8
"Jun 16, 2022",*PT - 20220530 - M Short Sleeve Shirt Collection (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220530 - Genderless (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220530 - Genderless (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 16, 2022",*PT - 20220527 - K Peanuts UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",PT - 20220613 - W Smart Ankle Pants Collection (Video) (a/b test - Eng) (WorkingPro-Women seg) - Remarketing - Global Pixel,49.94,199.6
"Jun 15, 2022",PT - 20220613 - W Smart Ankle Pants Collection (Video) (a/b test - BM) (WorkingPro-Women seg) - Remarketing - Global Pixel,49.74,0
"Jun 15, 2022",PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (WorkingPro-Women seg) (a/b test - Eng) - Remarketing - Global Pixel,99.08,259.6
"Jun 15, 2022",PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (WorkingPro-Women seg) (a/b test - BM) - Remarketing - Global Pixel,54.09,0
"Jun 15, 2022",PT - 20220613 - W SUW Collection (Collection Ad) (SUW-Women seg) - Remarketing - Global Pixel,54.06,19.8
"Jun 15, 2022",PT - 20220613 - W Core T-Shirt Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,53.97,0
"Jun 15, 2022",PT - 20220613 - Mickey & Friends UT Collection (Carousel Ad) (UT-Women seg) - Remarketing - Global Pixel,55.43,0
"Jun 15, 2022",PT - 20220613 - Mickey & Friends UT Collection (Carousel Ad) (UT-Men seg) - Remarketing - Global Pixel,54.68,199.8
"Jun 15, 2022",PT - 20220613 - Mickey & Friends UT Collection (Carousel Ad) (Kids seg) - Remarketing - Global Pixel,54.19,0
"Jun 15, 2022",PT - 20220613 - M Smart Ankle Pants Collection (Video) (a/b test - Eng) (WorkingPro-Men seg) - Remarketing - Global Pixel,51.06,0
"Jun 15, 2022",PT - 20220613 - M Smart Ankle Pants Collection (Video) (a/b test - BM) (WorkingPro-Men seg) - Remarketing - Global Pixel,50.06,249.6
"Jun 15, 2022",PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (WorkingPro-Men seg) (a/b test - Eng) - Remarketing - Global Pixel,54.26,0
"Jun 15, 2022",PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (WorkingPro-Men seg) (a/b test - BM) - Remarketing - Global Pixel,54.51,0
"Jun 15, 2022",PT - 20220613 - M SUW Collection (Collection Ad) (SUW-Men seg) - Remarketing - Global Pixel,50.78,0
"Jun 15, 2022",PT - 20220613 - M Core T-Shirt Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,51.12,0
"Jun 15, 2022",PT - 20220610 - K UNIQLO x Reyn Spooner (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,50,0
"Jun 15, 2022",PT - 20220610 - Awareness - W AIRism (Modest Segment) (Video) (ModestMuslim-Women seg) - Remarketing - Global Pixel,49.09,0
"Jun 15, 2022",PT - 20220610 - Awareness - SUW Collection (Video) (SUW-Women seg) - Remarketing - Global Pixel,49.73,0
"Jun 15, 2022",PT - 20220610 - Awareness - SUW Collection (Video) (SUW-Women seg) - Prospecting - Global Pixel,49.61,0
"Jun 15, 2022",PT - 20220610 - Awareness - SUW Collection (Video) (SUW-Men seg) - Remarketing - Global Pixel,49.61,0
"Jun 15, 2022",PT - 20220610 - Awareness - SUW Collection (Video) (SUW-Men seg) - Prospecting - Global Pixel,49.26,0
"Jun 15, 2022",PT - 20220606 - Womens Collection (Combined Ad) (Women seg) - Remarketing - Global Pixel,100.27,159.8
"Jun 15, 2022",PT - 20220606 - W Shorts & Skorts Collection (Carousel Ad) (Women seg) - Remarketing - Global Pixel,49.96,0
"Jun 15, 2022",PT - 20220606 - W Dress Collection (Carousel) (Women seg) - Remarketing - Global Pixel,49.59,279.6
"Jun 15, 2022",PT - 20220606 - W AIRism Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,48.43,0
"Jun 15, 2022",PT - 20220606 - M AIRism Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,97.41,0
"Jun 15, 2022",PT - 20220606 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,149.15,0
"Jun 15, 2022",PT - 20220606 - BT Peanuts UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,49.64,0
"Jun 15, 2022",PT - 20220601 - Womens Collection (Combined Ad) (Women seg) - Remarketing - Global Pixel,99.24,0
"Jun 15, 2022",PT - 20220601 - W Shorts & Skorts Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,50.12,0
"Jun 15, 2022",PT - 20220601 - W SUW Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,49.82,0
"Jun 15, 2022",PT - 20220601 - W Linen Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,74.33,169.6
"Jun 15, 2022",PT - 20220601 - W Airism Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,74.09,184.7
"Jun 15, 2022",PT - 20220601 - Mens Collection (Combined Ad) (Men seg) - Remarketing - Global Pixel,100.51,219.5
"Jun 15, 2022",PT - 20220601 - M Short Sleeve Shirt Collection (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,49.66,0
"Jun 15, 2022",PT - 20220601 - M Short Pants Collection (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,50.3,405.08
"Jun 15, 2022",PT - 20220601 - M AIRism Collection (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,29.82,0
"Jun 15, 2022",PT - 20220601 - Kids Collection Campaign (Combined Ad) (Kids seg) - Remarketing - Global Pixel,98.16,0
"Jun 15, 2022",PT - 20220601 - K Top Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.6,0
"Jun 15, 2022",PT - 20220601 - K Bottom Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,49.75,512
"Jun 15, 2022",PT - 20220530 - W Essentials (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",PT - 20220530 - Mens Collection (Combined Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Jun 15, 2022",PT - 20220530 - M Short Sleeve Shirt Collection (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"Jun 15, 2022",PT - 20220530 - M Essentials (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Jun 15, 2022",PT - 20220530 - Genderless Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,249.11,624.3
"Jun 15, 2022",PT - 20220530 - Genderless Collection (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,119.09,0
"Jun 15, 2022",*PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - Eng) (Working Pro - Women seg) - Prospecting - Global Pixel,77.45,0
"Jun 15, 2022",*PT - 20220613 - W Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - BM) (Working Pro - Women seg) - Prospecting - Global Pixel,76.5,79.9
"Jun 15, 2022",*PT - 20220613 - W SUW Collection (Collection Ad) (SUW-Women seg) - Prospecting - Global Pixel,103.88,0
"Jun 15, 2022",*PT - 20220613 - W Core T-Shirt Collection (Collection ad) (Women seg) - Prospecting - Global Pixel,101.77,0
"Jun 15, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (UT-Women seg) - Prospecting - Global Pixel,99.62,0
"Jun 15, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (UT-Men seg) - Prospecting - Global Pixel,98.39,79.9
"Jun 15, 2022",*PT - 20220613 - Mickey & Friends UT Collection (Carousel) (Kids seg) - Prospecting - Global Pixel,99.2,239.5
"Jun 15, 2022",*PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - Eng) (Working Pro - Men seg) - Prospecting - Global Pixel,60.75,0
"Jun 15, 2022",*PT - 20220613 - M Smart Ankle Pants Collection (Collection Ad & Video) (a/b test - BM) (Working Pro - Men seg) - Prospecting - Global Pixel,75.57,0
"Jun 15, 2022",*PT - 20220613 - M SUW Collection (Collection Ad) (SUW-Men seg) - Prospecting - Global Pixel,122.56,419.2
"Jun 15, 2022",*PT - 20220613 - M Core T-Shirt Collection (Collection Ad) (Men seg) - Prospecting - Global Pixel,97.76,160.63
"Jun 15, 2022",*PT - 20220610 - K UNIQLO x Reyn Spooner (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,99.13,199.5
"Jun 15, 2022",*PT - 20220610 - Awareness - W AIRism (Modest Segment) (Video) (ModestMuslim-Women seg) - Prospecting - Global Pixel,49.36,0
"Jun 15, 2022",*PT - 20220606 - Womens Collection (Combined Ad) (Women seg) - Prospecting - Global Pixel,252.36,651.6500000000001
"Jun 15, 2022",*PT - 20220606 - W Shorts & Skorts Collection (Carousel Ad) (Women seg) - Prospecting - Global Pixel,99.86,0
"Jun 15, 2022",*PT - 20220606 - W Dress Collection (Carousel Ad) (Women seg) - Prospecting - Global Pixel,100.61,533.9
"Jun 15, 2022",*PT - 20220606 - W Airism Collection (Collection ad) (Women seg) - Prospecting - Global Pixel,99.5,159.8
"Jun 15, 2022",*PT - 20220606 - M Airism Collection (Collection ad) (Men seg) - Prospecting - Global Pixel,98.33,0
"Jun 15, 2022",*PT - 20220606 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220606 - BT Peanuts UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,145.66,179.7
"Jun 15, 2022",*PT - 20220601 - Womens Collection (Combined Ad) (Women seg) - Prospecting - Global Pixel,257.75,259.5
"Jun 15, 2022",*PT - 20220601 - W SUW Collection (Slideshow & IGS-Slideshow) (SUW-Women seg) - Prospecting - Global Pixel,307.59,189.7
"Jun 15, 2022",*PT - 20220601 - W Lounge Pants Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,99.68,239.6
"Jun 15, 2022",*PT - 20220601 - W Comfort Beauty Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,99.18,0
"Jun 15, 2022",*PT - 20220601 - W Airism Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220601 - Mens Collection (Combined Ad) (Men seg) - Prospecting - Global Pixel,213.65,185.94
"Jun 15, 2022",*PT - 20220601 - M Short Sleeve Shirt Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,124.02,557.85
"Jun 15, 2022",*PT - 20220601 - M Short Pants Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,180.41,128.56
"Jun 15, 2022",*PT - 20220601 - M Core T-Shirt Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,127.96,189.8
"Jun 15, 2022",*PT - 20220601 - M AIRism Collection (Slideshow & IGS-Slideshow) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220601 - Kids Collection Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,212.97,666
"Jun 15, 2022",*PT - 20220530 - W Short Sleeve Shirt Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220530 - W Linen Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220530 - Mens Collection (Combined Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220530 - M Short Sleeve Shirt Collection (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220530 - M Essentials (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Jun 15, 2022",*PT - 20220530 - Genderless (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
